,LAT,Year,LONG,LC1,LC2,LAND_MNGT,CLASS,Country
399,39.48117,2012,-6.94933,E10,8,1.0,Livestock,Spain
400,39.51639,2012,-6.95867,C10,E10,1.0,Livestock,Spain
401,37.86183,2012,-6.51207,C10,8,1.0,Livestock,Spain
402,38.05624,2012,-6.56016,C10,E10,1.0,Livestock,Spain
403,38.10925,2012,-6.57335,C10,E10,1.0,Livestock,Spain
404,38.19758,2012,-6.59538,C10,E10,1.0,Livestock,Spain
405,37.79501,2012,-6.4725,C10,E10,1.0,Livestock,Spain
406,38.21524,2012,-6.5998,C10,E10,1.0,Livestock,Spain
407,38.42715,2012,-6.65306,C10,E10,1.0,Livestock,Spain
408,38.53307,2012,-6.67987,C10,E10,1.0,Livestock,Spain
409,38.58602,2012,-6.69332,C10,D10,1.0,Livestock,Spain
410,38.04248,2012,-6.53351,C10,E10,1.0,Livestock,Spain
411,38.07782,2012,-6.54228,C10,E10,1.0,Livestock,Spain
412,38.97412,2012,-6.79287,C10,E10,1.0,Livestock,Spain
413,38.99175,2012,-6.79743,C10,E10,1.0,Livestock,Spain
414,39.16804,2012,-6.84326,E10,8,1.0,Livestock,Spain
415,39.44995,2012,-6.91729,C10,E10,1.0,Livestock,Spain
416,38.36046,2012,-6.6129,E10,8,1.0,Livestock,Spain
417,38.44874,2012,-6.63513,C10,E10,1.0,Livestock,Spain
418,38.51936,2012,-6.65299,E10,8,1.0,Livestock,Spain
419,43.10277,2012,-7.942789999999999,C10,8,1.0,Livestock,Spain
420,43.1377,2012,-7.95371,C22,E10,1.0,Livestock,Spain
421,38.83699,2012,-6.73397,E10,8,1.0,Livestock,Spain
422,39.11341,2012,-6.7345,C10,E10,1.0,Livestock,Spain
423,39.2192,2012,-6.76194,C10,E30,1.0,Livestock,Spain
424,39.41307,2012,-6.81258,C10,E10,1.0,Livestock,Spain
425,39.43069,2012,-6.8172,E10,8,1.0,Livestock,Spain
426,43.01968,2012,-7.8916,C22,E10,1.0,Livestock,Spain
427,37.97568,2012,-6.49377,C10,E10,1.0,Livestock,Spain
428,38.02871,2012,-6.50688,C10,E10,1.0,Livestock,Spain
429,38.11707,2012,-6.52878,E10,8,1.0,Livestock,Spain
430,38.22307,2012,-6.55517,D10,8,1.0,Livestock,Spain
431,38.27607,2012,-6.5684,E10,8,1.0,Livestock,Spain
432,42.32435,2012,-7.65409,D10,8,1.0,Livestock,Spain
433,38.43501,2012,-6.6083,C10,E10,1.0,Livestock,Spain
434,38.50564,2012,-6.62611,C10,E10,1.0,Livestock,Spain
435,38.54094,2012,-6.63504,E10,8,1.0,Livestock,Spain
436,41.94327,2012,-7.5159,E10,8,1.0,Livestock,Spain
437,39.08785,2012,-6.77512,C10,E10,1.0,Livestock,Spain
438,39.14074,2012,-6.78885,C10,E10,1.0,Livestock,Spain
439,39.176,2012,-6.79802,C10,E30,1.0,Livestock,Spain
440,39.22888,2012,-6.8118,C10,D10,1.0,Livestock,Spain
441,39.4051,2012,-6.85796,C10,E10,1.0,Livestock,Spain
442,39.45795,2012,-6.87188,C10,E10,1.0,Livestock,Spain
443,39.49318,2012,-6.88117,E10,8,1.0,Livestock,Spain
444,39.77493,2012,-6.95604,C10,E10,1.0,Livestock,Spain
445,37.64358,2012,-6.38932,C10,D10,1.0,Livestock,Spain
446,37.69665,2012,-6.40222,C10,E10,1.0,Livestock,Spain
447,37.85582,2012,-6.44111,C10,E10,1.0,Livestock,Spain
448,38.01493,2012,-6.48025,B81,E10,1.0,Livestock,Spain
449,37.75745,2012,-6.3708,C10,E10,1.0,Livestock,Spain
450,37.84588,2012,-6.39236,B81,E10,1.0,Livestock,Spain
451,38.08562,2012,-6.49773,C10,E10,1.0,Livestock,Spain
452,38.12097,2012,-6.50649,C10,E10,1.0,Livestock,Spain
453,38.15631,2012,-6.51526,C10,E10,1.0,Livestock,Spain
454,38.17398,2012,-6.51965,E10,8,1.0,Livestock,Spain
455,38.27998,2012,-6.54607,D10,8,1.0,Livestock,Spain
456,38.33297,2012,-6.55932,C10,E10,1.0,Livestock,Spain
457,38.47425,2012,-6.5948,C10,8,1.0,Livestock,Spain
458,38.49191,2012,-6.59925,C10,E10,1.0,Livestock,Spain
459,38.52722,2012,-6.60816,C10,E10,1.0,Livestock,Spain
460,39.03892,2012,-6.73885,C10,E10,1.0,Livestock,Spain
461,39.07419,2012,-6.74797,E10,8,1.0,Livestock,Spain
462,39.10945,2012,-6.7571,C10,E10,1.0,Livestock,Spain
463,39.12708,2012,-6.76167,C10,E10,1.0,Livestock,Spain
464,39.28573,2012,-6.80296,C10,E10,1.0,Livestock,Spain
465,39.35623,2012,-6.8214,C10,E30,1.0,Livestock,Spain
466,39.42671,2012,-6.8399,C10,E10,1.0,Livestock,Spain
467,39.44433,2012,-6.84453,C10,E10,1.0,Livestock,Spain
468,37.50589,2012,-6.33294,E10,8,1.0,Livestock,Spain
469,37.66514,2012,-6.37147,C10,E10,1.0,Livestock,Spain
470,42.731,2012,-7.75222,C10,8,1.0,Livestock,Spain
471,39.74374,2012,-6.92383,C10,D10,1.0,Livestock,Spain
472,39.76134,2012,-6.92852,D10,8,1.0,Livestock,Spain
473,37.71821,2012,-6.38436,E10,8,1.0,Livestock,Spain
474,37.78896,2012,-6.4016,C10,E10,1.0,Livestock,Spain
475,37.84201,2012,-6.41457,C10,E10,1.0,Livestock,Spain
476,38.03649,2012,-6.46235,C10,E10,1.0,Livestock,Spain
477,38.26622,2012,-6.51932,D10,8,1.0,Livestock,Spain
478,36.21585,2012,-6.0079,B81,E10,1.0,Livestock,Spain
479,36.3046,2012,-6.02814,C10,D10,1.0,Livestock,Spain
480,36.32234,2012,-6.0322,D10,8,1.0,Livestock,Spain
481,36.37558,2012,-6.04439,C10,E10,1.0,Livestock,Spain
482,38.46051,2012,-6.56796,C10,E10,1.0,Livestock,Spain
483,38.47817,2012,-6.5724,C10,E10,1.0,Livestock,Spain
484,38.98996,2012,-6.70264,E10,8,1.0,Livestock,Spain
485,39.09578,2012,-6.72994,C10,E10,1.0,Livestock,Spain
486,40.14702,2012,-6.93622,B81,E10,1.0,Livestock,Spain
487,37.88125,2012,-6.40101,C10,E10,1.0,Livestock,Spain
488,37.89894,2012,-6.40534,C10,E10,1.0,Livestock,Spain
489,38.04037,2012,-6.44009,C10,E10,1.0,Livestock,Spain
490,38.07573,2012,-6.4488,C10,E10,1.0,Livestock,Spain
491,38.12875,2012,-6.46191,C10,E10,1.0,Livestock,Spain
492,36.36161,2012,-6.01855,D10,8,1.0,Livestock,Spain
493,38.32312,2012,-6.5102,E10,8,1.0,Livestock,Spain
494,38.55272,2012,-6.56777,E10,8,1.0,Livestock,Spain
495,43.42113,2012,-7.91571,C33,E10,1.0,Livestock,Spain
496,39.02919,2012,-6.68915,C10,E10,1.0,Livestock,Spain
497,39.15264,2012,-6.72102,C10,E10,1.0,Livestock,Spain
498,39.34656,2012,-6.77144,C10,E10,1.0,Livestock,Spain
499,36.41861,2012,-6.00896,D10,8,1.0,Livestock,Spain
500,39.43467,2012,-6.79449,C10,E10,1.0,Livestock,Spain
501,41.88566,2012,-7.42468,C22,8,1.0,Livestock,Spain
502,39.82218,2012,-6.89697,E10,8,1.0,Livestock,Spain
503,37.72593,2012,-6.34002,C10,E10,1.0,Livestock,Spain
504,37.95585,2012,-6.39611,E10,8,1.0,Livestock,Spain
505,37.99122,2012,-6.40478,E10,8,1.0,Livestock,Spain
506,38.15031,2012,-6.44398,C10,E10,1.0,Livestock,Spain
507,38.20333,2012,-6.4571,D10,8,1.0,Livestock,Spain
508,38.78612,2012,-6.60341,C10,E10,1.0,Livestock,Spain
509,39.10369,2012,-6.68474,C10,F40,1.0,Livestock,Spain
510,39.13896,2012,-6.69385,C10,E10,1.0,Livestock,Spain
511,39.22712,2012,-6.71667,C10,E10,1.0,Livestock,Spain
512,39.42102,2012,-6.76718,C10,E10,1.0,Livestock,Spain
513,37.60592,2012,-6.28791,C10,D10,1.0,Livestock,Spain
514,37.62362,2012,-6.29218,D10,8,1.0,Livestock,Spain
515,37.65901,2012,-6.30072,C10,E10,1.0,Livestock,Spain
516,37.6944,2012,-6.30928,C10,E10,1.0,Livestock,Spain
517,37.72978,2012,-6.31785,C10,E10,1.0,Livestock,Spain
518,39.70291,2012,-6.84139,C10,E10,1.0,Livestock,Spain
519,39.89661,2012,-6.89293,D10,8,1.0,Livestock,Spain
520,37.76516,2012,-6.32643,C10,E10,1.0,Livestock,Spain
521,38.04813,2012,-6.39555,C10,E10,1.0,Livestock,Spain
522,38.08348,2012,-6.40425,C10,E10,1.0,Livestock,Spain
523,38.10116,2012,-6.4086,C10,E10,1.0,Livestock,Spain
524,38.17187,2012,-6.42604,E10,8,1.0,Livestock,Spain
525,38.33091,2012,-6.46548,E10,8,1.0,Livestock,Spain
526,38.45457,2012,-6.49634,C10,E10,1.0,Livestock,Spain
527,43.66987,2012,-7.96893,C22,E10,1.0,Livestock,Spain
528,43.70478,2012,-7.98005,C10,8,1.0,Livestock,Spain
529,38.56054,2012,-6.52292,C10,E10,1.0,Livestock,Spain
530,38.5782,2012,-6.52736,C10,E10,1.0,Livestock,Spain
531,36.36913,2012,-5.97501,C10,D10,1.0,Livestock,Spain
532,42.35027,2012,-7.611939999999999,C22,D10,1.0,Livestock,Spain
533,39.12527,2012,-6.66669,C10,E10,1.0,Livestock,Spain
534,39.35449,2012,-6.72608,C10,E10,1.0,Livestock,Spain
535,39.37211,2012,-6.73067,C10,E10,1.0,Livestock,Spain
536,39.83018,2012,-6.85131,C10,E10,1.0,Livestock,Spain
537,39.91821,2012,-6.87478,D10,8,1.0,Livestock,Spain
538,42.31945,2012,-7.577759999999999,E10,8,1.0,Livestock,Spain
539,39.13708,2012,-6.59885,C10,E10,1.0,Livestock,Spain
540,39.33108,2012,-6.64888,D10,8,1.0,Livestock,Spain
541,39.41924,2012,-6.67176,C10,D10,1.0,Livestock,Spain
542,39.43686,2012,-6.67635,C10,D10,1.0,Livestock,Spain
543,37.48585,2012,-6.23602,E10,8,1.0,Livestock,Spain
544,39.48975,2012,-6.69013,C10,E10,1.0,Livestock,Spain
545,39.57787,2012,-6.71316,C10,E10,1.0,Livestock,Spain
546,39.59549,2012,-6.71778,C10,E10,1.0,Livestock,Spain
547,39.61312,2012,-6.7224,C10,E10,1.0,Livestock,Spain
548,39.70122,2012,-6.74555,D10,8,1.0,Livestock,Spain
549,37.64515,2012,-6.2743,C10,D10,1.0,Livestock,Spain
550,37.71594,2012,-6.29139,C10,E10,1.0,Livestock,Spain
551,42.26193,2012,-7.485839999999999,C10,D10,1.0,Livestock,Spain
552,39.85975,2012,-6.78746,C10,E10,1.0,Livestock,Spain
553,39.89497,2012,-6.7968,C10,E10,1.0,Livestock,Spain
554,39.91258,2012,-6.80149,E10,8,1.0,Livestock,Spain
555,37.99895,2012,-6.36027,E10,8,1.0,Livestock,Spain
556,38.06968,2012,-6.37762,C10,E10,1.0,Livestock,Spain
557,38.08736,2012,-6.38196,C10,E10,1.0,Livestock,Spain
558,38.12271,2012,-6.39066,C10,E10,1.0,Livestock,Spain
559,38.15807,2012,-6.39937,E10,8,1.0,Livestock,Spain
560,38.31713,2012,-6.43874,C10,E10,1.0,Livestock,Spain
561,42.57711,2012,-7.58004,E10,8,1.0,Livestock,Spain
562,40.08865,2012,-6.84848,D10,8,1.0,Livestock,Spain
563,40.14145,2012,-6.86265,C10,E10,1.0,Livestock,Spain
564,38.4408,2012,-6.46953,C10,8,1.0,Livestock,Spain
565,38.51146,2012,-6.4872,D10,8,1.0,Livestock,Spain
566,43.52129,2012,-7.87083,D10,8,1.0,Livestock,Spain
567,42.35368,2012,-7.488159999999999,D10,8,1.0,Livestock,Spain
568,43.53448,2012,-7.90048,C32,E10,1.0,Livestock,Spain
569,36.23461,2012,-5.89924,E10,8,1.0,Livestock,Spain
570,36.27012,2012,-5.90727,C10,F40,1.0,Livestock,Spain
571,43.01871,2012,-7.68916,C22,E10,1.0,Livestock,Spain
572,38.98809,2012,-6.60786,E10,8,1.0,Livestock,Spain
573,39.11157,2012,-6.63954,C10,E10,1.0,Livestock,Spain
574,39.14685,2012,-6.64862,C10,D10,1.0,Livestock,Spain
575,39.27029,2012,-6.68051,C10,D10,1.0,Livestock,Spain
576,36.30188,2012,-5.93708,C10,D10,1.0,Livestock,Spain
577,36.30563,2012,-5.91532,C10,E10,1.0,Livestock,Spain
578,36.39439,2012,-5.93549,C10,D10,1.0,Livestock,Spain
579,36.41214,2012,-5.93954,C10,D10,1.0,Livestock,Spain
580,39.46421,2012,-6.73097,C10,D10,1.0,Livestock,Spain
581,36.58959,2012,-5.98013,C10,B12,1.0,Livestock,Spain
582,39.65804,2012,-6.78185,C10,E10,1.0,Livestock,Spain
583,39.71088,2012,-6.7958,C10,E10,1.0,Livestock,Spain
584,36.34488,2012,-5.90161,D10,8,1.0,Livestock,Spain
585,39.90461,2012,-6.84721,E10,8,1.0,Livestock,Spain
586,39.93982,2012,-6.85661,C10,E10,1.0,Livestock,Spain
587,39.99263,2012,-6.87073,C10,D10,1.0,Livestock,Spain
588,40.13344,2012,-6.90853,D10,8,1.0,Livestock,Spain
589,37.61359,2012,-6.24363,C10,E10,1.0,Livestock,Spain
590,37.98513,2012,-6.33369,C10,E10,1.0,Livestock,Spain
591,38.07354,2012,-6.35534,C10,E10,1.0,Livestock,Spain
592,38.09122,2012,-6.35968,C10,E10,1.0,Livestock,Spain
593,38.14426,2012,-6.37271,D10,8,1.0,Livestock,Spain
594,38.30334,2012,-6.412,E10,8,1.0,Livestock,Spain
595,38.46236,2012,-6.45155,E10,8,1.0,Livestock,Spain
596,37.67052,2012,-6.23426,C10,E10,1.0,Livestock,Spain
597,39.00966,2012,-6.5898,C10,B15,1.0,Livestock,Spain
598,39.0273,2012,-6.59432,C10,E10,1.0,Livestock,Spain
599,37.68822,2012,-6.23852,C10,E10,1.0,Livestock,Spain
600,37.70592,2012,-6.24278,C10,E10,1.0,Livestock,Spain
601,37.91823,2012,-6.2942,C10,D10,1.0,Livestock,Spain
602,37.95361,2012,-6.30281,C10,E10,1.0,Livestock,Spain
603,39.2566,2012,-6.6533,C10,E10,1.0,Livestock,Spain
604,39.48579,2012,-6.71286,C10,D10,1.0,Livestock,Spain
605,39.50342,2012,-6.71746,C10,E10,1.0,Livestock,Spain
606,39.52104,2012,-6.72207,C10,D10,1.0,Livestock,Spain
607,39.57391,2012,-6.73592,C10,E10,1.0,Livestock,Spain
608,38.00666,2012,-6.31575,C10,E10,1.0,Livestock,Spain
609,38.0774,2012,-6.33306,C10,E10,1.0,Livestock,Spain
610,38.11276,2012,-6.34173,E10,8,1.0,Livestock,Spain
611,38.14812,2012,-6.35041,C10,E10,1.0,Livestock,Spain
612,39.66201,2012,-6.75907,C10,E10,1.0,Livestock,Spain
613,39.73248,2012,-6.77765,C10,D10,1.0,Livestock,Spain
614,39.83816,2012,-6.80563,C10,E10,1.0,Livestock,Spain
615,39.89099,2012,-6.81967,C10,E10,1.0,Livestock,Spain
616,40.11985,2012,-6.88086,E10,8,1.0,Livestock,Spain
617,39.11944,2012,-6.59433,C10,E10,1.0,Livestock,Spain
618,36.44485,2012,-5.85639,D10,8,1.0,Livestock,Spain
619,37.98282,2012,-6.24036,C10,E10,1.0,Livestock,Spain
620,38.142,2012,-6.27916,E10,8,1.0,Livestock,Spain
621,43.75686,2012,-7.89423,C22,D10,1.0,Livestock,Spain
622,36.17104,2012,-5.83976,C10,D10,1.0,Livestock,Spain
623,39.1312,2012,-6.52649,E10,8,1.0,Livestock,Spain
624,39.25469,2012,-6.55813,C10,E10,1.0,Livestock,Spain
625,39.44869,2012,-6.6082,E10,8,1.0,Livestock,Spain
626,39.5721,2012,-6.64028,C10,D10,1.0,Livestock,Spain
627,37.67435,2012,-6.2121,C10,E10,1.0,Livestock,Spain
628,38.01051,2012,-6.29349,C10,E10,1.0,Livestock,Spain
629,36.45513,2012,-5.90403,B81,E10,1.0,Livestock,Spain
630,36.52612,2012,-5.92022,B81,F40,1.0,Livestock,Spain
631,42.32697,2012,-7.43034,C10,D10,1.0,Livestock,Spain
632,39.62498,2012,-6.65408,B81,E10,1.0,Livestock,Spain
633,39.73072,2012,-6.68178,E10,8,1.0,Livestock,Spain
634,39.81881,2012,-6.70495,E10,8,1.0,Livestock,Spain
635,39.97735,2012,-6.74688,E10,8,1.0,Livestock,Spain
636,38.09894,2012,-6.3151,C10,E10,1.0,Livestock,Spain
637,38.15198,2012,-6.32811,C10,E10,1.0,Livestock,Spain
638,38.16966,2012,-6.33245,C10,E10,1.0,Livestock,Spain
639,40.13582,2012,-6.7891,C10,E10,1.0,Livestock,Spain
640,39.21157,2012,-6.59436,C10,E10,1.0,Livestock,Spain
641,39.42318,2012,-6.64906,E10,8,1.0,Livestock,Spain
642,39.4937,2012,-6.6674,C10,E10,1.0,Livestock,Spain
643,37.60736,2012,-6.17296,E10,8,1.0,Livestock,Spain
644,37.64277,2012,-6.18144,C10,E10,1.0,Livestock,Spain
645,37.71357,2012,-6.19844,C10,E10,1.0,Livestock,Spain
646,37.73127,2012,-6.20269,C10,E10,1.0,Livestock,Spain
647,37.89053,2012,-6.24114,C10,E10,1.0,Livestock,Spain
648,39.65232,2012,-6.70887,B81,E10,1.0,Livestock,Spain
649,39.68756,2012,-6.71812,C10,E10,1.0,Livestock,Spain
650,39.84611,2012,-6.75994,D10,8,1.0,Livestock,Spain
651,40.12785,2012,-6.83499,C10,E10,1.0,Livestock,Spain
652,38.0851,2012,-6.28849,C10,E10,1.0,Livestock,Spain
653,38.12047,2012,-6.29714,E10,8,1.0,Livestock,Spain
654,36.31684,2012,-5.85004,C10,F40,1.0,Livestock,Spain
655,40.16305,2012,-6.84443,C10,E10,1.0,Livestock,Spain
656,38.8449,2012,-6.47729,C10,E10,1.0,Livestock,Spain
657,39.03906,2012,-6.52657,C10,D10,1.0,Livestock,Spain
658,39.07435,2012,-6.53557,C10,E10,1.0,Livestock,Spain
659,39.19785,2012,-6.56719,C10,E10,1.0,Livestock,Spain
660,39.32132,2012,-6.59897,C10,E10,1.0,Livestock,Spain
661,39.55053,2012,-6.65844,C10,E10,1.0,Livestock,Spain
662,37.27465,2012,-6.07099,C22,8,1.0,Livestock,Spain
663,39.70914,2012,-6.69995,E10,8,1.0,Livestock,Spain
664,39.79724,2012,-6.72314,E10,8,1.0,Livestock,Spain
665,39.83247,2012,-6.73244,D10,8,1.0,Livestock,Spain
666,39.8677,2012,-6.74175,E10,8,1.0,Livestock,Spain
667,37.59347,2012,-6.14659,C10,E10,1.0,Livestock,Spain
668,37.69969,2012,-6.17201,C10,E10,1.0,Livestock,Spain
669,36.12519,2012,-5.78437,C10,D10,1.0,Livestock,Spain
670,39.99098,2012,-6.77446,C10,E10,1.0,Livestock,Spain
671,40.0262,2012,-6.78383,C10,E10,1.0,Livestock,Spain
672,40.14944,2012,-6.81676,B81,E10,1.0,Livestock,Spain
673,37.71739,2012,-6.17626,C10,E10,1.0,Livestock,Spain
674,37.75279,2012,-6.18477,C10,E10,1.0,Livestock,Spain
675,37.78819,2012,-6.19329,C10,E10,1.0,Livestock,Spain
676,37.82358,2012,-6.20182,D10,8,1.0,Livestock,Spain
677,37.85897,2012,-6.21036,C10,E10,1.0,Livestock,Spain
678,37.87667,2012,-6.21464,C10,E10,1.0,Livestock,Spain
679,37.91205,2012,-6.2232,C10,E10,1.0,Livestock,Spain
680,39.88353,2012,-6.65031,C10,E10,1.0,Livestock,Spain
681,40.11253,2012,-6.71089,E10,8,1.0,Livestock,Spain
682,36.8175,2012,-5.94161,C10,E10,1.0,Livestock,Spain
683,42.26932,2012,-7.338549999999999,C10,8,1.0,Livestock,Spain
684,40.27099,2012,-6.75317,E10,8,1.0,Livestock,Spain
685,40.34141,2012,-6.77206,C10,E10,1.0,Livestock,Spain
686,40.39421,2012,-6.78626,D10,8,1.0,Livestock,Spain
687,40.42941,2012,-6.79575,D10,8,1.0,Livestock,Spain
688,40.49979,2012,-6.81477,C10,E10,1.0,Livestock,Spain
689,37.6858,2012,-6.1456,E10,8,1.0,Livestock,Spain
690,37.8451,2012,-6.18387,C10,E10,1.0,Livestock,Spain
691,37.95127,2012,-6.20953,C10,E10,1.0,Livestock,Spain
692,38.00434,2012,-6.2224,D10,8,1.0,Livestock,Spain
693,43.49862,2012,-7.685349999999999,C22,E10,1.0,Livestock,Spain
694,43.407,2012,-7.68232,D10,8,1.0,Livestock,Spain
695,37.60107,2012,-6.10231,C10,E10,1.0,Livestock,Spain
696,37.6719,2012,-6.1192,C10,D10,1.0,Livestock,Spain
697,39.38208,2012,-6.56725,C10,E10,1.0,Livestock,Spain
698,39.43499,2012,-6.58092,E10,8,1.0,Livestock,Spain
699,38.02586,2012,-6.20442,C10,E10,1.0,Livestock,Spain
700,38.07893,2012,-6.21731,E10,8,1.0,Livestock,Spain
701,39.91086,2012,-6.70534,C10,E10,1.0,Livestock,Spain
702,40.06937,2012,-6.74738,E10,8,1.0,Livestock,Spain
703,40.15741,2012,-6.77086,C10,E10,1.0,Livestock,Spain
704,37.60487,2012,-6.08016,C10,E10,1.0,Livestock,Spain
705,37.62258,2012,-6.08438,C10,E10,1.0,Livestock,Spain
706,39.13901,2012,-6.48125,C10,E10,1.0,Livestock,Spain
707,39.26252,2012,-6.51282,C10,D10,1.0,Livestock,Spain
708,39.35073,2012,-6.53547,C10,E10,1.0,Livestock,Spain
709,39.42128,2012,-6.55365,C10,E10,1.0,Livestock,Spain
710,39.45655,2012,-6.56276,C10,E10,1.0,Livestock,Spain
711,39.50945,2012,-6.57645,D10,8,1.0,Livestock,Spain
712,37.65799,2012,-6.09281,C10,E10,1.0,Livestock,Spain
713,37.69341,2012,-6.10126,C10,E10,1.0,Livestock,Spain
714,37.72882,2012,-6.10972,C10,E10,1.0,Livestock,Spain
715,37.78192,2012,-6.12244,C10,E10,1.0,Livestock,Spain
716,39.8091,2012,-6.65463,C10,E10,1.0,Livestock,Spain
717,39.8972,2012,-6.67782,C10,E10,1.0,Livestock,Spain
718,39.98528,2012,-6.70109,C10,E10,1.0,Livestock,Spain
719,37.88812,2012,-6.14795,D10,8,1.0,Livestock,Spain
720,37.92352,2012,-6.15648,C10,E10,1.0,Livestock,Spain
721,37.94121,2012,-6.16075,C10,E10,1.0,Livestock,Spain
722,38.10045,2012,-6.19932,C10,E10,1.0,Livestock,Spain
723,38.11813,2012,-6.20362,C10,E10,1.0,Livestock,Spain
724,42.79893,2012,-7.471129999999999,C22,8,1.0,Livestock,Spain
725,40.09095,2012,-6.72914,E10,8,1.0,Livestock,Spain
726,40.30222,2012,-6.78561,C10,E10,1.0,Livestock,Spain
727,40.40782,2012,-6.81404,C10,E10,1.0,Livestock,Spain
728,40.46061,2012,-6.82831,C10,E10,1.0,Livestock,Spain
729,36.08299,2012,-5.70736,C10,D10,1.0,Livestock,Spain
730,39.05466,2012,-6.43621,C10,E10,1.0,Livestock,Spain
731,39.07231,2012,-6.44068,C10,E10,1.0,Livestock,Spain
732,39.63679,2012,-6.58574,E10,8,1.0,Livestock,Spain
733,39.7073,2012,-6.60412,D10,8,1.0,Livestock,Spain
734,39.57802,2012,-6.49913,C10,E10,1.0,Livestock,Spain
735,39.77197,2012,-6.54946,D10,8,1.0,Livestock,Spain
736,39.7896,2012,-6.55406,C10,D10,1.0,Livestock,Spain
737,37.62637,2012,-6.06223,D10,8,1.0,Livestock,Spain
738,37.6795,2012,-6.07487,C10,E10,1.0,Livestock,Spain
739,42.68468,2012,-7.38665,E10,8,1.0,Livestock,Spain
740,39.80723,2012,-6.55866,C10,E10,1.0,Livestock,Spain
741,39.8601,2012,-6.57248,C10,E10,1.0,Livestock,Spain
742,39.89535,2012,-6.58171,C10,E10,1.0,Livestock,Spain
743,39.9306,2012,-6.59095,C10,E10,1.0,Livestock,Spain
744,40.0187,2012,-6.61413,E10,8,1.0,Livestock,Spain
745,37.78573,2012,-6.10024,C10,E10,1.0,Livestock,Spain
746,37.80343,2012,-6.10448,C10,E10,1.0,Livestock,Spain
747,37.83883,2012,-6.11297,E10,8,1.0,Livestock,Spain
748,37.94503,2012,-6.1385,C10,E10,1.0,Livestock,Spain
749,38.0335,2012,-6.15987,C10,E10,1.0,Livestock,Spain
750,40.2829,2012,-6.68418,C10,D10,1.0,Livestock,Spain
751,38.06889,2012,-6.16844,D10,8,1.0,Livestock,Spain
752,38.10427,2012,-6.17702,C10,E10,1.0,Livestock,Spain
753,38.19271,2012,-6.19853,E10,8,1.0,Livestock,Spain
754,43.50707,2012,-7.63704,C10,E10,1.0,Livestock,Spain
755,40.44134,2012,-6.7266,C10,E10,1.0,Livestock,Spain
756,40.49415,2012,-6.7408,C10,E10,1.0,Livestock,Spain
757,40.52934,2012,-6.75029,C33,E10,1.0,Livestock,Spain
758,40.59973,2012,-6.76931,C10,D10,1.0,Livestock,Spain
759,40.6877,2012,-6.79316,C10,E10,1.0,Livestock,Spain
760,38.42259,2012,-6.25483,C10,E10,1.0,Livestock,Spain
761,36.39241,2012,-5.73138,C10,E10,1.0,Livestock,Spain
762,36.42793,2012,-5.73936,C10,E10,1.0,Livestock,Spain
763,36.35318,2012,-5.74518,C10,D10,1.0,Livestock,Spain
764,36.49525,2012,-5.77719,E10,8,1.0,Livestock,Spain
765,36.44569,2012,-5.74336,C10,D10,1.0,Livestock,Spain
766,38.95261,2012,-6.38685,E10,8,1.0,Livestock,Spain
767,39.05854,2012,-6.41361,C10,E10,1.0,Livestock,Spain
768,39.1115,2012,-6.42704,C10,E10,1.0,Livestock,Spain
769,39.3409,2012,-6.48556,E10,8,1.0,Livestock,Spain
770,39.49965,2012,-6.52641,C10,E10,1.0,Livestock,Spain
771,39.81699,2012,-6.60895,C10,E10,1.0,Livestock,Spain
772,39.85223,2012,-6.61819,C10,E10,1.0,Livestock,Spain
773,39.86986,2012,-6.62282,C10,E10,1.0,Livestock,Spain
774,39.97557,2012,-6.65065,E10,8,1.0,Livestock,Spain
775,37.64787,2012,-6.04428,C10,E10,1.0,Livestock,Spain
776,37.77182,2012,-6.07381,C10,E10,1.0,Livestock,Spain
777,37.80723,2012,-6.08227,C10,E10,1.0,Livestock,Spain
778,37.93114,2012,-6.11199,C10,E10,1.0,Livestock,Spain
779,37.31502,2012,-5.94283,B81,E10,1.0,Livestock,Spain
780,42.02277,2012,-7.16728,E10,8,1.0,Livestock,Spain
781,40.1341,2012,-6.69262,B81,E10,1.0,Livestock,Spain
782,40.29257,2012,-6.73489,C10,D10,1.0,Livestock,Spain
783,37.94883,2012,-6.11625,C10,E10,1.0,Livestock,Spain
784,37.96653,2012,-6.12052,C10,E10,1.0,Livestock,Spain
785,37.63394,2012,-6.01792,C10,E10,1.0,Livestock,Spain
786,40.38059,2012,-6.75849,E10,8,1.0,Livestock,Spain
787,40.45099,2012,-6.77744,C10,E10,1.0,Livestock,Spain
788,39.29187,2012,-6.44933,E10,8,1.0,Livestock,Spain
789,37.66936,2012,-6.02632,D10,8,1.0,Livestock,Spain
790,37.72249,2012,-6.03895,C10,E10,1.0,Livestock,Spain
791,37.7402,2012,-6.04317,C10,E10,1.0,Livestock,Spain
792,37.77561,2012,-6.05161,C10,E10,1.0,Livestock,Spain
793,37.79332,2012,-6.05583,C10,E10,1.0,Livestock,Spain
794,37.89954,2012,-6.08125,E10,8,1.0,Livestock,Spain
795,37.98803,2012,-6.10252,C10,E10,1.0,Livestock,Spain
796,39.71516,2012,-6.5585,E10,8,1.0,Livestock,Spain
797,39.83855,2012,-6.59072,C10,B15,1.0,Livestock,Spain
798,39.87379,2012,-6.59996,C10,E10,1.0,Livestock,Spain
799,39.92666,2012,-6.61384,C10,E10,1.0,Livestock,Spain
